Time,Voltage 1,Voltage 2,Voltage 3, Voltage 4,Resistance 1,Resistance 2,Resistance 3,Resistance 4,
2225,0.7,2.59,1.8,3.21,89653.84615,299856.338,98640,1997333.333,
2226,0.69,2.6,1.79,3.21,88034.48276,305314.2857,97442.38411,1997333.333,
2227,0.7,2.6,1.8,3.21,89653.84615,305314.2857,98640,1997333.333,
2228,0.7,2.59,1.8,3.21,89653.84615,299856.338,98640,1997333.333,
2229,0.68,2.59,1.8,3.23,86427.48092,299856.338,98640,2584000,
2230,0.7,2.59,1.79,3.23,89653.84615,299856.338,97442.38411,2584000,
2231,0.69,2.6,1.79,3.23,88034.48276,305314.2857,97442.38411,2584000,
2232,0.69,2.6,1.81,3.22,88034.48276,305314.2857,99853.69128,2254000,
2233,0.68,2.6,1.79,3.21,86427.48092,305314.2857,97442.38411,1997333.333,
2234,0.69,2.6,1.8,3.22,88034.48276,305314.2857,98640,2254000,
2235,0.69,2.59,1.79,3.21,88034.48276,299856.338,97442.38411,1997333.333,
2236,0.69,2.61,1.8,3.22,88034.48276,310930.4348,98640,2254000,
2237,0.69,2.6,1.79,3.21,88034.48276,305314.2857,97442.38411,1997333.333,
2238,0.69,2.59,1.79,3.21,88034.48276,299856.338,97442.38411,1997333.333,
2239,0.7,2.61,1.79,3.23,89653.84615,310930.4348,97442.38411,2584000,
2240,0.69,2.61,1.79,3.21,88034.48276,310930.4348,97442.38411,1997333.333,
2241,0.68,2.62,1.8,3.23,86427.48092,316711.7647,98640,2584000,
2242,0.69,2.62,1.79,3.2,88034.48276,316711.7647,97442.38411,1792000,
2243,0.68,2.61,1.8,3.22,86427.48092,310930.4348,98640,2254000,
2244,0.68,2.62,1.81,3.21,86427.48092,316711.7647,99853.69128,1997333.333,
2245,0.68,2.61,1.79,3.23,86427.48092,310930.4348,97442.38411,2584000,
2246,0.68,2.62,1.79,3.22,86427.48092,316711.7647,97442.38411,2254000,
2247,0.7,2.61,1.81,3.23,89653.84615,310930.4348,99853.69128,2584000,
2248,0.7,2.62,1.79,3.23,89653.84615,316711.7647,97442.38411,2584000,
2249,0.68,2.62,1.81,3.22,86427.48092,316711.7647,99853.69128,2254000,
2250,0.68,2.6,1.81,3.23,86427.48092,305314.2857,99853.69128,2584000,
2251,0.69,2.62,1.79,3.21,88034.48276,316711.7647,97442.38411,1997333.333,
2252,0.7,2.61,1.8,3.22,89653.84615,310930.4348,98640,2254000,
2253,0.68,2.61,1.79,3.21,86427.48092,310930.4348,97442.38411,1997333.333,
2254,0.68,2.63,1.8,3.21,86427.48092,322665.6716,98640,1997333.333,
2255,0.68,2.61,1.81,3.22,86427.48092,310930.4348,99853.69128,2254000,
2256,0.68,2.61,1.8,3.23,86427.48092,310930.4348,98640,2584000,
2257,0.68,2.62,1.79,3.22,86427.48092,316711.7647,97442.38411,2254000,
2258,0.68,2.62,1.79,3.21,86427.48092,316711.7647,97442.38411,1997333.333,
2259,0.68,2.63,1.81,3.21,86427.48092,322665.6716,99853.69128,1997333.333,
2260,0.69,2.62,1.8,3.22,88034.48276,316711.7647,98640,2254000,
2261,0.69,2.61,1.81,3.22,88034.48276,310930.4348,99853.69128,2254000,
2262,0.7,2.61,1.8,3.21,89653.84615,310930.4348,98640,1997333.333,
2263,0.69,2.61,1.8,3.24,88034.48276,310930.4348,98640,3024000,
2264,0.69,2.61,1.79,3.23,88034.48276,310930.4348,97442.38411,2584000,
2265,0.68,2.62,1.81,3.23,86427.48092,316711.7647,99853.69128,2584000,
2266,0.69,2.63,1.8,3.22,88034.48276,322665.6716,98640,2254000,
2267,0.68,2.62,1.81,3.21,86427.48092,316711.7647,99853.69128,1997333.333,
2268,0.68,2.62,1.81,3.23,86427.48092,316711.7647,99853.69128,2584000,
2269,0.69,2.63,1.8,3.22,88034.48276,322665.6716,98640,2254000,
2270,0.67,2.63,1.81,3.21,84832.69962,322665.6716,99853.69128,1997333.333,
2271,0.68,2.62,1.81,3.21,86427.48092,316711.7647,99853.69128,1997333.333,
2272,0.68,2.62,1.79,3.24,86427.48092,316711.7647,97442.38411,3024000,
2273,0.68,2.62,1.81,3.21,86427.48092,316711.7647,99853.69128,1997333.333,
2274,0.68,2.62,1.79,3.23,86427.48092,316711.7647,97442.38411,2584000,
2275,0.69,2.62,1.8,3.21,88034.48276,316711.7647,98640,1997333.333,
2276,0.68,2.63,1.81,3.21,86427.48092,322665.6716,99853.69128,1997333.333,
2277,0.68,2.64,1.81,3.21,86427.48092,328800,99853.69128,1997333.333,
2278,0.69,2.62,1.79,3.22,88034.48276,316711.7647,97442.38411,2254000,
2279,0.68,2.63,1.79,3.23,86427.48092,322665.6716,97442.38411,2584000,
2280,0.69,2.63,1.81,3.23,88034.48276,322665.6716,99853.69128,2584000,
2281,0.69,2.64,1.81,3.23,88034.48276,328800,99853.69128,2584000,
2282,0.68,2.64,1.79,3.21,86427.48092,328800,97442.38411,1997333.333,
2283,0.68,2.63,1.81,3.21,86427.48092,322665.6716,99853.69128,1997333.333,
2284,0.68,2.63,1.79,3.22,86427.48092,322665.6716,97442.38411,2254000,
2285,0.68,2.63,1.79,3.2,86427.48092,322665.6716,97442.38411,1792000,
2286,0.68,2.63,1.8,3.22,86427.48092,322665.6716,98640,2254000,
2287,0.68,2.64,1.8,3.23,86427.48092,328800,98640,2584000,
2288,0.69,2.63,1.81,3.21,88034.48276,322665.6716,99853.69128,1997333.333,
2289,0.68,2.64,1.8,3.21,86427.48092,328800,98640,1997333.333,
2290,0.7,2.62,1.82,3.21,89653.84615,316711.7647,101083.7838,1997333.333,
2291,0.69,2.64,1.79,3.21,88034.48276,328800,97442.38411,1997333.333,
2292,0.68,2.64,1.8,3.21,86427.48092,328800,98640,1997333.333,
2293,0.68,2.63,1.81,3.22,86427.48092,322665.6716,99853.69128,2254000,
2294,0.68,2.63,1.81,3.21,86427.48092,322665.6716,99853.69128,1997333.333,
2295,0.69,2.64,1.81,3.22,88034.48276,328800,99853.69128,2254000,
2296,0.69,2.65,1.8,3.21,88034.48276,335123.0769,98640,1997333.333,
2297,0.69,2.65,1.81,3.23,88034.48276,335123.0769,99853.69128,2584000,
2298,0.69,2.64,1.81,3.22,88034.48276,328800,99853.69128,2254000,
2299,0.68,2.64,1.8,3.22,86427.48092,328800,98640,2254000,
2300,0.68,2.65,1.8,3.22,86427.48092,335123.0769,98640,2254000,
2301,0.68,2.65,1.8,3.23,86427.48092,335123.0769,98640,2584000,
2302,0.68,2.64,1.8,3.23,86427.48092,328800,98640,2584000,
2303,0.68,2.64,1.82,3.22,86427.48092,328800,101083.7838,2254000,
2304,0.68,2.65,1.81,3.21,86427.48092,335123.0769,99853.69128,1997333.333,
2305,0.69,2.64,1.81,3.21,88034.48276,328800,99853.69128,1997333.333,
2306,0.69,2.66,1.8,3.21,88034.48276,341643.75,98640,1997333.333,
2307,0.69,2.66,1.82,3.23,88034.48276,341643.75,101083.7838,2584000,
2308,0.69,2.64,1.81,3.23,88034.48276,328800,99853.69128,2584000,
2309,0.69,2.65,1.82,3.22,88034.48276,335123.0769,101083.7838,2254000,
2310,0.68,2.66,1.81,3.23,86427.48092,341643.75,99853.69128,2584000,
2311,0.69,2.65,1.82,3.23,88034.48276,335123.0769,101083.7838,2584000,
2312,0.67,2.64,1.82,3.23,84832.69962,328800,101083.7838,2584000,
2313,0.69,2.65,1.81,3.22,88034.48276,335123.0769,99853.69128,2254000,
2314,0.69,2.65,1.81,3.22,88034.48276,335123.0769,99853.69128,2254000,
2315,0.68,2.64,1.81,3.21,86427.48092,328800,99853.69128,1997333.333,
2316,0.69,2.66,1.81,3.22,88034.48276,341643.75,99853.69128,2254000,
2317,0.68,2.66,1.8,3.21,86427.48092,341643.75,98640,1997333.333,
2318,0.68,2.65,1.8,3.22,86427.48092,335123.0769,98640,2254000,
2319,0.68,2.64,1.81,3.23,86427.48092,328800,99853.69128,2584000,
2320,0.68,2.66,1.81,3.22,86427.48092,341643.75,99853.69128,2254000,
2321,0.69,2.66,1.82,3.22,88034.48276,341643.75,101083.7838,2254000,
2322,0.68,2.66,1.8,3.21,86427.48092,341643.75,98640,1997333.333,
2323,0.68,2.64,1.82,3.21,86427.48092,328800,101083.7838,1997333.333,
2324,0.68,2.65,1.81,3.23,86427.48092,335123.0769,99853.69128,2584000,
2325,0.69,2.65,1.8,3.21,88034.48276,335123.0769,98640,1997333.333,
2326,0.68,2.65,1.81,3.21,86427.48092,335123.0769,99853.69128,1997333.333,
2327,0.68,2.65,1.81,3.24,86427.48092,335123.0769,99853.69128,3024000,
2328,0.69,2.66,1.82,3.23,88034.48276,341643.75,101083.7838,2584000,
2329,0.68,2.67,1.8,3.21,86427.48092,348371.4286,98640,1997333.333,
2330,0.68,2.66,1.8,3.22,86427.48092,341643.75,98640,2254000,
2331,0.67,2.67,1.8,3.22,84832.69962,348371.4286,98640,2254000,
2332,0.68,2.65,1.81,3.21,86427.48092,335123.0769,99853.69128,1997333.333,
2333,0.68,2.65,1.82,3.21,86427.48092,335123.0769,101083.7838,1997333.333,
2334,0.67,2.67,1.82,3.22,84832.69962,348371.4286,101083.7838,2254000,
2335,0.69,2.66,1.82,3.21,88034.48276,341643.75,101083.7838,1997333.333,
2336,0.68,2.65,1.81,3.22,86427.48092,335123.0769,99853.69128,2254000,
2337,0.67,2.67,1.8,3.21,84832.69962,348371.4286,98640,1997333.333,
2338,0.68,2.67,1.82,3.2,86427.48092,348371.4286,101083.7838,1792000,
2339,0.69,2.67,1.8,3.22,88034.48276,348371.4286,98640,2254000,
2340,0.68,2.67,1.82,3.23,86427.48092,348371.4286,101083.7838,2584000,
2341,0.68,2.67,1.8,3.22,86427.48092,348371.4286,98640,2254000,
2342,0.68,2.66,1.8,3.21,86427.48092,341643.75,98640,1997333.333,
2343,0.67,2.67,1.8,3.22,84832.69962,348371.4286,98640,2254000,
2344,0.69,2.67,1.81,3.22,88034.48276,348371.4286,99853.69128,2254000,
2345,0.69,2.65,1.8,3.22,88034.48276,335123.0769,98640,2254000,
2346,0.69,2.68,1.81,3.23,88034.48276,355316.129,99853.69128,2584000,
2347,0.69,2.65,1.82,3.21,88034.48276,335123.0769,101083.7838,1997333.333,
2348,0.67,2.66,1.8,3.23,84832.69962,341643.75,98640,2584000,
2349,0.69,2.67,1.81,3.22,88034.48276,348371.4286,99853.69128,2254000,
2350,0.68,2.68,1.82,3.21,86427.48092,355316.129,101083.7838,1997333.333,
2351,0.69,2.68,1.81,3.23,88034.48276,355316.129,99853.69128,2584000,
2352,0.67,2.67,1.82,3.22,84832.69962,348371.4286,101083.7838,2254000,
2353,0.68,2.66,1.81,3.21,86427.48092,341643.75,99853.69128,1997333.333,
2354,0.68,2.68,1.81,3.22,86427.48092,355316.129,99853.69128,2254000,
2355,0.68,2.68,1.81,3.21,86427.48092,355316.129,99853.69128,1997333.333,
2356,0.69,2.66,1.82,3.22,88034.48276,341643.75,101083.7838,2254000,
2357,0.68,2.67,1.83,3.24,86427.48092,348371.4286,102330.6122,3024000,
2358,0.68,2.66,1.81,3.22,86427.48092,341643.75,99853.69128,2254000,
2359,0.68,2.68,1.81,3.23,86427.48092,355316.129,99853.69128,2584000,
2360,0.67,2.67,1.82,3.23,84832.69962,348371.4286,101083.7838,2584000,
2361,0.68,2.68,1.82,3.23,86427.48092,355316.129,101083.7838,2584000,
2362,0.67,2.67,1.81,3.23,84832.69962,348371.4286,99853.69128,2584000,
2363,0.68,2.68,1.82,3.22,86427.48092,355316.129,101083.7838,2254000,
2364,0.68,2.67,1.81,3.23,86427.48092,348371.4286,99853.69128,2584000,
2365,0.68,2.68,1.82,3.22,86427.48092,355316.129,101083.7838,2254000,
2366,0.69,2.68,1.82,3.22,88034.48276,355316.129,101083.7838,2254000,
2367,0.68,2.67,1.82,3.21,86427.48092,348371.4286,101083.7838,1997333.333,
2368,0.67,2.67,1.82,3.21,84832.69962,348371.4286,101083.7838,1997333.333,
2369,0.69,2.69,1.82,3.22,88034.48276,362488.5246,101083.7838,2254000,
2370,0.67,2.68,1.83,3.23,84832.69962,355316.129,102330.6122,2584000,
2371,0.68,2.68,1.82,3.21,86427.48092,355316.129,101083.7838,1997333.333,
2372,0.68,2.67,1.82,3.21,86427.48092,348371.4286,101083.7838,1997333.333,
2373,0.69,2.68,1.82,3.21,88034.48276,355316.129,101083.7838,1997333.333,
2374,0.68,2.69,1.82,3.23,86427.48092,362488.5246,101083.7838,2584000,
2375,0.67,2.69,1.82,3.23,84832.69962,362488.5246,101083.7838,2584000,
2376,0.68,2.67,1.81,3.23,86427.48092,348371.4286,99853.69128,2584000,
2377,0.67,2.67,1.82,3.22,84832.69962,348371.4286,101083.7838,2254000,
2378,0.68,2.67,1.82,3.22,86427.48092,348371.4286,101083.7838,2254000,
2379,0.68,2.68,1.81,3.24,86427.48092,355316.129,99853.69128,3024000,
2380,0.67,2.68,1.81,3.21,84832.69962,355316.129,99853.69128,1997333.333,
2381,0.68,2.69,1.82,3.23,86427.48092,362488.5246,101083.7838,2584000,
2382,0.68,2.68,1.83,3.22,86427.48092,355316.129,102330.6122,2254000,
2383,0.68,2.69,1.81,3.22,86427.48092,362488.5246,99853.69128,2254000,
2384,0.69,2.69,1.82,3.22,88034.48276,362488.5246,101083.7838,2254000,
2385,0.67,2.68,1.82,3.21,84832.69962,355316.129,101083.7838,1997333.333,
2386,0.67,2.7,1.83,3.23,84832.69962,369900,102330.6122,2584000,
2387,0.68,2.69,1.82,3.22,86427.48092,362488.5246,101083.7838,2254000,
2388,0.68,2.69,1.81,3.23,86427.48092,362488.5246,99853.69128,2584000,
2389,0.68,2.69,1.83,3.21,86427.48092,362488.5246,102330.6122,1997333.333,
2390,0.67,2.69,1.82,3.23,84832.69962,362488.5246,101083.7838,2584000,
2391,0.68,2.69,1.82,3.23,86427.48092,362488.5246,101083.7838,2584000,
2392,0.68,2.68,1.83,3.23,86427.48092,355316.129,102330.6122,2584000,
2393,0.68,2.7,1.82,3.23,86427.48092,369900,101083.7838,2584000,
2394,0.68,2.7,1.83,3.22,86427.48092,369900,102330.6122,2254000,
2395,0.68,2.7,1.83,3.24,86427.48092,369900,102330.6122,3024000,
2396,0.67,2.69,1.82,3.22,84832.69962,362488.5246,101083.7838,2254000,
2397,0.68,2.7,1.83,3.23,86427.48092,369900,102330.6122,2584000,
2398,0.67,2.69,1.83,3.22,84832.69962,362488.5246,102330.6122,2254000,
2399,0.68,2.7,1.83,3.22,86427.48092,369900,102330.6122,2254000,
2400,0.67,2.7,1.82,3.24,84832.69962,369900,101083.7838,3024000,
2401,0.68,2.69,1.83,3.23,86427.48092,362488.5246,102330.6122,2584000,
2402,0.67,2.69,1.83,3.23,84832.69962,362488.5246,102330.6122,2584000,
2403,0.68,2.7,1.83,3.22,86427.48092,369900,102330.6122,2254000,
2404,0.68,2.71,1.82,3.21,86427.48092,377562.7119,101083.7838,1997333.333,
2405,0.68,2.7,1.82,3.21,86427.48092,369900,101083.7838,1997333.333,
2406,0.67,2.7,1.82,3.23,84832.69962,369900,101083.7838,2584000,
2407,0.68,2.71,1.83,3.22,86427.48092,377562.7119,102330.6122,2254000,
2408,0.68,2.69,1.82,3.23,86427.48092,362488.5246,101083.7838,2584000,
2409,0.67,2.69,1.83,3.24,84832.69962,362488.5246,102330.6122,3024000,
2410,0.67,2.71,1.83,3.23,84832.69962,377562.7119,102330.6122,2584000,
2411,0.68,2.71,1.82,3.21,86427.48092,377562.7119,101083.7838,1997333.333,
2412,0.67,2.69,1.83,3.22,84832.69962,362488.5246,102330.6122,2254000,
2413,0.67,2.69,1.82,3.23,84832.69962,362488.5246,101083.7838,2584000,
2414,0.68,2.7,1.83,3.21,86427.48092,369900,102330.6122,1997333.333,
2415,0.67,2.7,1.82,3.23,84832.69962,369900,101083.7838,2584000,
2416,0.68,2.71,1.83,3.22,86427.48092,377562.7119,102330.6122,2254000,
2417,0.67,2.71,1.83,3.21,84832.69962,377562.7119,102330.6122,1997333.333,
2418,0.68,2.71,1.82,3.24,86427.48092,377562.7119,101083.7838,3024000,
2419,0.68,2.72,1.83,3.23,86427.48092,385489.6552,102330.6122,2584000,
2420,0.67,2.69,1.83,3.23,84832.69962,362488.5246,102330.6122,2584000,
2421,0.68,2.7,1.83,3.23,86427.48092,369900,102330.6122,2584000,
2422,0.68,2.71,1.83,3.21,86427.48092,377562.7119,102330.6122,1997333.333,
2423,0.68,2.72,1.82,3.23,86427.48092,385489.6552,101083.7838,2584000,
2424,0.68,2.72,1.82,3.23,86427.48092,385489.6552,101083.7838,2584000,
2425,0.68,2.71,1.83,3.22,86427.48092,377562.7119,102330.6122,2254000,
2426,0.67,2.7,1.82,3.22,84832.69962,369900,101083.7838,2254000,
2427,0.67,2.72,1.84,3.21,84832.69962,385489.6552,103594.5205,1997333.333,
2428,0.67,2.7,1.84,3.22,84832.69962,369900,103594.5205,2254000,
2429,0.68,2.7,1.83,3.21,86427.48092,369900,102330.6122,1997333.333,
2430,0.67,2.72,1.82,3.22,84832.69962,385489.6552,101083.7838,2254000,
2431,0.68,2.72,1.84,3.22,86427.48092,385489.6552,103594.5205,2254000,
2432,0.67,2.7,1.83,3.22,84832.69962,369900,102330.6122,2254000,
2433,0.67,2.71,1.83,3.22,84832.69962,377562.7119,102330.6122,2254000,
2434,0.67,2.73,1.83,3.22,84832.69962,393694.7368,102330.6122,2254000,
2435,0.68,2.72,1.83,3.21,86427.48092,385489.6552,102330.6122,1997333.333,
2436,0.67,2.72,1.82,3.23,84832.69962,385489.6552,101083.7838,2584000,
2437,0.67,2.72,1.83,3.22,84832.69962,385489.6552,102330.6122,2254000,
2438,0.67,2.72,1.84,3.23,84832.69962,385489.6552,103594.5205,2584000,
2439,0.68,2.72,1.83,3.21,86427.48092,385489.6552,102330.6122,1997333.333,
2440,0.69,2.7,1.84,3.23,88034.48276,369900,103594.5205,2584000,
2441,0.67,2.73,1.83,3.22,84832.69962,393694.7368,102330.6122,2254000,
2442,0.68,2.71,1.84,3.22,86427.48092,377562.7119,103594.5205,2254000,
2443,0.68,2.72,1.84,3.21,86427.48092,385489.6552,103594.5205,1997333.333,
2444,0.67,2.71,1.82,3.23,84832.69962,377562.7119,101083.7838,2584000,
2445,0.67,2.72,1.83,3.23,84832.69962,385489.6552,102330.6122,2584000,
2446,0.68,2.72,1.83,3.21,86427.48092,385489.6552,102330.6122,1997333.333,
2447,0.67,2.72,1.83,3.23,84832.69962,385489.6552,102330.6122,2584000,
2448,0.68,2.71,1.83,3.23,86427.48092,377562.7119,102330.6122,2584000,
2449,0.68,2.73,1.83,3.21,86427.48092,393694.7368,102330.6122,1997333.333,
2450,0.68,2.73,1.84,3.21,86427.48092,393694.7368,103594.5205,1997333.333,
2451,0.67,2.72,1.83,3.22,84832.69962,385489.6552,102330.6122,2254000,
2452,0.68,2.73,1.83,3.22,86427.48092,393694.7368,102330.6122,2254000,
2453,0.68,2.72,1.83,3.22,86427.48092,385489.6552,102330.6122,2254000,
2454,0.67,2.72,1.83,3.23,84832.69962,385489.6552,102330.6122,2584000,
2455,0.68,2.72,1.84,3.21,86427.48092,385489.6552,103594.5205,1997333.333,
2456,0.67,2.72,1.84,3.21,84832.69962,385489.6552,103594.5205,1997333.333,
2457,0.67,2.72,1.83,3.21,84832.69962,385489.6552,102330.6122,1997333.333,
2458,0.67,2.72,1.84,3.23,84832.69962,385489.6552,103594.5205,2584000,
2459,0.68,2.72,1.84,3.23,86427.48092,385489.6552,103594.5205,2584000,
2460,0.68,2.72,1.84,3.23,86427.48092,385489.6552,103594.5205,2584000,
2461,0.67,2.72,1.84,3.23,84832.69962,385489.6552,103594.5205,2584000,
2462,0.67,2.72,1.83,3.24,84832.69962,385489.6552,102330.6122,3024000,
2463,0.68,2.72,1.83,3.22,86427.48092,385489.6552,102330.6122,2254000,
2464,0.67,2.73,1.83,3.23,84832.69962,393694.7368,102330.6122,2584000,
2465,0.67,2.73,1.83,3.23,84832.69962,393694.7368,102330.6122,2584000,
2466,0.67,2.73,1.84,3.21,84832.69962,393694.7368,103594.5205,1997333.333,
2467,0.68,2.74,1.83,3.21,86427.48092,402192.8571,102330.6122,1997333.333,
2468,0.68,2.74,1.83,3.22,86427.48092,402192.8571,102330.6122,2254000,
2469,0.68,2.74,1.84,3.21,86427.48092,402192.8571,103594.5205,1997333.333,
2470,0.67,2.73,1.83,3.23,84832.69962,393694.7368,102330.6122,2584000,
2471,0.67,2.74,1.84,3.23,84832.69962,402192.8571,103594.5205,2584000,
2472,0.67,2.72,1.83,3.23,84832.69962,385489.6552,102330.6122,2584000,
2473,0.67,2.72,1.84,3.22,84832.69962,385489.6552,103594.5205,2254000,
2474,0.68,2.72,1.84,3.23,86427.48092,385489.6552,103594.5205,2584000,
2475,0.67,2.73,1.84,3.24,84832.69962,393694.7368,103594.5205,3024000,
2476,0.67,2.74,1.83,3.21,84832.69962,402192.8571,102330.6122,1997333.333,
2477,0.68,2.73,1.83,3.23,86427.48092,393694.7368,102330.6122,2584000,
2478,0.67,2.72,1.83,3.22,84832.69962,385489.6552,102330.6122,2254000,
2479,0.67,2.74,1.84,3.24,84832.69962,402192.8571,103594.5205,3024000,
2480,0.67,2.72,1.83,3.21,84832.69962,385489.6552,102330.6122,1997333.333,
2481,0.67,2.75,1.84,3.24,84832.69962,411000,103594.5205,3024000,
2482,0.67,2.75,1.84,3.23,84832.69962,411000,103594.5205,2584000,
2483,0.67,2.75,1.84,3.23,84832.69962,411000,103594.5205,2584000,
2484,0.67,2.75,1.84,3.21,84832.69962,411000,103594.5205,1997333.333,
2485,0.68,2.74,1.84,3.21,86427.48092,402192.8571,103594.5205,1997333.333,
2486,0.67,2.75,1.83,3.21,84832.69962,411000,102330.6122,1997333.333,
2487,0.68,2.75,1.83,3.21,86427.48092,411000,102330.6122,1997333.333,
2488,0.67,2.74,1.83,3.22,84832.69962,402192.8571,102330.6122,2254000,
2489,0.68,2.75,1.84,3.24,86427.48092,411000,103594.5205,3024000,
2490,0.67,2.75,1.83,3.23,84832.69962,411000,102330.6122,2584000,
2491,0.67,2.73,1.84,3.21,84832.69962,393694.7368,103594.5205,1997333.333,
2492,0.68,2.75,1.84,3.22,86427.48092,411000,103594.5205,2254000,
2493,0.68,2.74,1.84,3.22,86427.48092,402192.8571,103594.5205,2254000,
2494,0.68,2.75,1.83,3.23,86427.48092,411000,102330.6122,2584000,
2495,0.66,2.73,1.85,3.22,83250,393694.7368,104875.8621,2254000,
2496,0.67,2.75,1.85,3.21,84832.69962,411000,104875.8621,1997333.333,
2497,0.68,2.76,1.85,3.24,86427.48092,420133.3333,104875.8621,3024000,
2498,0.68,2.75,1.83,3.22,86427.48092,411000,102330.6122,2254000,
2499,0.67,2.74,1.84,3.22,84832.69962,402192.8571,103594.5205,2254000,
2500,0.66,2.76,1.84,3.23,83250,420133.3333,103594.5205,2584000,
2501,0.66,2.75,1.84,3.22,83250,411000,103594.5205,2254000,
2502,0.67,2.76,1.85,3.22,84832.69962,420133.3333,104875.8621,2254000,
2503,0.68,2.74,1.85,3.22,86427.48092,402192.8571,104875.8621,2254000,
2504,0.68,2.76,1.84,3.23,86427.48092,420133.3333,103594.5205,2584000,
2505,0.67,2.75,1.84,3.23,84832.69962,411000,103594.5205,2584000,
2506,0.67,2.74,1.84,3.21,84832.69962,402192.8571,103594.5205,1997333.333,
2507,0.67,2.74,1.84,3.23,84832.69962,402192.8571,103594.5205,2584000,
2508,0.67,2.74,1.85,3.24,84832.69962,402192.8571,104875.8621,3024000,
2509,0.67,2.75,1.84,3.22,84832.69962,411000,103594.5205,2254000,
2510,0.66,2.76,1.84,3.21,83250,420133.3333,103594.5205,1997333.333,
2511,0.68,2.76,1.84,3.21,86427.48092,420133.3333,103594.5205,1997333.333,
2512,0.68,2.74,1.85,3.22,86427.48092,402192.8571,104875.8621,2254000,
2513,0.67,2.74,1.84,3.22,84832.69962,402192.8571,103594.5205,2254000,
2514,0.67,2.74,1.84,3.22,84832.69962,402192.8571,103594.5205,2254000,
2515,0.67,2.74,1.84,3.21,84832.69962,402192.8571,103594.5205,1997333.333,
2516,0.66,2.75,1.84,3.23,83250,411000,103594.5205,2584000,
2517,0.66,2.76,1.84,3.22,83250,420133.3333,103594.5205,2254000,
2518,0.67,2.76,1.84,3.21,84832.69962,420133.3333,103594.5205,1997333.333,
2519,0.66,2.75,1.85,3.23,83250,411000,104875.8621,2584000,
2520,0.67,2.75,1.85,3.22,84832.69962,411000,104875.8621,2254000,
2521,0.67,2.75,1.85,3.21,84832.69962,411000,104875.8621,1997333.333,
2522,0.67,2.75,1.84,3.23,84832.69962,411000,103594.5205,2584000,
2523,0.67,2.76,1.85,3.21,84832.69962,420133.3333,104875.8621,1997333.333,
2524,0.66,2.77,1.85,3.21,83250,429611.3208,104875.8621,1997333.333,
2525,0.67,2.75,1.85,3.23,84832.69962,411000,104875.8621,2584000,
2526,0.66,2.75,1.86,3.24,83250,411000,106175,3024000,
2527,0.68,2.75,1.84,3.22,86427.48092,411000,103594.5205,2254000,
2528,0.67,2.75,1.85,3.21,84832.69962,411000,104875.8621,1997333.333,
2529,0.67,2.75,1.86,3.22,84832.69962,411000,106175,2254000,
2530,0.67,2.77,1.85,3.24,84832.69962,429611.3208,104875.8621,3024000,
2531,0.67,2.76,1.84,3.21,84832.69962,420133.3333,103594.5205,1997333.333,
2532,0.67,2.76,1.84,3.23,84832.69962,420133.3333,103594.5205,2584000,
2533,0.67,2.76,1.84,3.22,84832.69962,420133.3333,103594.5205,2254000,
2534,0.66,2.75,1.84,3.23,83250,411000,103594.5205,2584000,
